,iteration, 2MiB get time, recover pysical , sum getting time, former flip, later flip, sum flip, flip in page, form time, later time, searching time, entire time,dump
48,49,0.0294639,7.86643,7.8959,18,4,1506,1580,10.0321,10.4087,20.4408,1038.3937,0
49,50,0.0321134,4.62558,4.65769,35,17,1558,1629,8.47913,7.42626,15.9054,1058.9567900000002,0
50,51,0.0281575,3.59227,3.62043,23,3,1584,1653,12.0546,9.87775,21.9324,1084.5096200000003,0
51,52,0.0318793,8.08878,8.12066,43,23,1650,1715,8.59828,7.04944,15.6477,1108.2779800000003,0
52,53,0.0315807,4.69086,4.72244,15,5,1665,1735,12.537,9.57221,12.536990000000001,1125.5374100000004,0
53,54,0.0292412,5.47667,5.50591,29,12,1706,1774,9.61327,8.05453,17.6678,1148.7111200000004,0
54,55,0.0320737,7.72048,7.75255,13,10,1719,1796,12.3689,9.92471,12.368990000000002,1168.8326600000005,0
55,56,0.0315037,5.64894,5.68044,30,21,1770,1845,9.58459,7.37539,16.96,1191.4731000000004,0
56,57,0.0303891,7.38236,7.41275,14,8,1784,1867,10.7302,10.7865,10.7302,1209.6160500000003,0
57,58,0.0323529,8.71949,8.75184,34,18,1836,1917,9.38552,6.60889,15.9944,1234.3622900000003,0
58,59,0.0327809,8.18254,8.21532,14,11,1850,1938,11.3808,10.5744,11.3808,1253.9584100000002,0
59,60,0.0319274,2.15911,2.19103,35,8,1893,1978,10.0642,7.01375,17.0779,1273.2273400000001,0
60,61,0.0324126,3.74833,3.78074,11,2,1904,1991,12.2186,11.1015,12.2186,1289.2266800000002,0
61,62,0.0319764,6.2819,6.31387,27,25,1956,2041,8.59981,8.35186,16.9517,1312.4922500000002,0
62,63,0.034248,3.99843,4.03268,11,2,1967,2051,12.446,10.7295,12.446,1328.9709300000002,0
63,64,0.0337506,6.50623,6.53998,21,17,2005,2085,10.7924,7.48109,18.2735,1353.7844100000002,0
64,65,0.032287,8.75667,8.78896,11,7,2016,2101,11.5627,11.1269,11.5627,1374.1360700000002,0
65,66,0.032877,4.64229,4.67516,30,15,2061,2145,9.84817,7.62919,17.4774,1396.2886300000002,0
66,67,0.0324254,6.25661,6.28903,12,4,2073,2160,12.0907,10.351,12.0908,1414.6684600000003,0
67,68,0.0339793,8.47469,8.50867,16,14,2103,2189,10.0505,10.7346,20.7851,1443.9622300000003,0
68,69,0.0347012,5.34261,5.37731,13,2,2116,2202,12.0527,11.1534,12.0528,1461.3923400000003,0
69,70,0.035752,3.87452,3.91027,26,8,2150,2233,9.65394,8.05987,17.7138,1483.0164100000004,0
70,71,0.0343153,5.44218,5.47649,13,4,2163,2249,12.2564,10.016,12.256400000000001,1500.7493000000004,0
71,72,0.0345719,2.47192,2.50649,31,7,2201,2284,9.74624,7.99253,17.7388,1520.9945900000005,0
72,73,0.0359384,8.65828,8.69422,18,14,2233,2312,11.3678,10.2969,21.6646,1551.3534100000004,0
73,74,0.033526,4.78255,4.81607,32,12,2277,2353,9.59562,7.10227,16.6979,1572.8673800000004,0
74,75,0.0329108,5.01721,5.05012,13,4,2290,2368,12.063,10.8949,12.063099999999999,1589.9806000000003,0
75,76,0.0354605,3.99465,4.03011,41,9,2340,2416,8.30123,7.46044,15.7617,1609.7724100000003,0
76,77,0.0356094,7.94164,7.97725,9,10,2349,2434,11.9094,11.4266,11.909399999999998,1629.6590600000002,0
77,78,0.0370924,7.86511,7.9022,33,35,2417,2495,8.41361,6.17311,14.5867,1652.1479600000002,0
78,79,0.0361493,5.88584,5.92199,12,10,2429,2515,12.3867,10.8154,12.386700000000001,1670.4566500000003,0
79,80,0.0360288,7.08858,7.12461,34,23,2486,2569,8.39067,7.01895,15.4096,1692.9908600000003,0
80,81,0.0363815,8.9111,8.94748,13,7,2499,2589,11.5192,10.9469,11.519300000000001,1713.4576400000003,0
81,82,0.0356082,4.22617,4.26178,38,11,2548,2632,9.77833,6.61266,16.391,1734.1104200000002,0
82,83,0.0382644,4.86501,4.90328,15,6,2563,2652,11.5369,10.7008,11.536900000000001,1750.5506000000003,0
83,84,0.0366139,8.74304,8.77965,33,22,2618,2704,8.55247,6.84506,15.3976,1774.7278500000002,0
84,85,0.0384783,7.86596,7.90444,12,10,2630,2725,11.7316,10.4247,11.731700000000002,1794.3639900000003,0
85,86,0.0382754,6.51916,6.55744,35,22,2687,2780,8.58581,7.34553,15.9314,1816.8528300000003,0
86,87,0.0360964,6.90454,6.94064,10,14,2697,2800,12.2455,10.4472,12.245499999999998,1836.0389700000003,0
87,88,0.0386808,2.25184,2.29052,28,6,2731,2830,11.017,7.65597,18.673,1857.0024900000003,0
88,89,0.040106,6.99906,7.03916,9,7,2740,2846,12.3882,9.80746,12.388139999999998,1876.4297900000004,0
89,90,0.0373205,6.9179,6.95523,36,17,2793,2897,8.41711,8.03714,16.4543,1899.8393200000003,0
90,91,0.039275,6.2754,6.31467,14,4,2807,2914,12.0417,10.0171,12.041800000000002,1918.1957900000002,0
91,92,0.0378791,5.55636,5.59423,34,12,2853,2955,9.12013,7.57096,16.6911,1940.4811200000001,0
92,93,0.0373543,5.81953,5.85688,16,9,2878,2976,11.8548,10.3485,22.2033,1968.5413,0
93,94,0.0391493,5.88776,5.92691,30,19,2927,3021,9.11981,7.23921,16.359,1990.8272100000002,0
94,95,0.0396951,6.61972,6.65942,15,7,2942,3041,12.6389,10.1317,12.638900000000001,2010.1255300000003,0
95,96,0.0383612,2.97743,3.01579,25,4,2971,3066,9.54511,9.31755,18.8627,2032.0040200000003,0
96,97,0.0396808,4.39232,4.432,10,5,2981,3079,11.9484,11.177,11.9484,2048.3844200000003,0
97,98,0.042317,5.37731,5.41963,25,18,3024,3116,10.2998,8.19429,18.4941,2072.2981500000005,0
98,99,0.0410098,6.7772,6.81821,11,4,3035,3130,11.9791,10.6974,11.9792,2091.0955600000007,0
99,100,0.042042,8.27371,8.31575,13,12,3048,3153,11.8035,10.3126,11.8036,2111.2149100000006,0
100,101,0.0414064,9.02789,9.0693,9,8,3057,3169,11.9784,12.0334,11.9783,2132.2625100000005,0
101,102,0.0406642,5.78285,5.82351,27,12,3096,3205,9.28218,8.52058,17.8028,2155.8888200000006,0
102,103,0.0413081,8.88927,8.93058,10,14,3106,3223,12.2869,11.7178,12.2869,2177.1063000000004,0
103,104,0.0417376,5.09537,5.13711,23,9,3138,3252,11.125,8.86953,19.9946,2202.2380100000005,0
104,105,0.0419163,7.097,7.13892,10,8,3148,3269,12.1045,10.5191,12.1045,2221.4814300000003,0
105,106,0.042356,8.68096,8.72332,21,20,3189,3308,11.271,6.96852,18.2396,2248.44435,0
106,107,0.0430589,7.24395,7.28701,10,15,3199,3331,11.4451,10.5851,11.4451,2267.17646,0
107,108,0.0415227,8.77397,8.8155,42,33,3274,3400,7.56659,7.68333,15.2499,2291.24186,0
108,109,0.0442218,4.64806,4.69228,14,9,3288,3421,11.1336,10.2644,11.1336,2307.06774,0
109,110,0.0414557,6.60021,6.64167,32,24,3344,3471,9.11314,7.84483,16.958,2330.66741,0
110,111,0.0419593,7.54484,7.5868,13,10,3357,3489,11.6869,10.5021,11.6869,2349.94111,0
111,112,0.0424907,8.80289,8.84538,30,28,3415,3544,9.37964,7.03223,16.4119,2375.19839,0
112,113,0.0426006,7.00804,7.05064,13,16,3428,3567,11.8777,11.0233,11.877699999999999,2394.12673,0
113,114,0.0432773,5.66432,5.70759,33,24,3485,3614,9.83918,7.34445,17.1837,2417.01802,0
114,115,0.0419915,7.63174,7.67374,17,4,3506,3634,11.462,10.0029,21.4648,2446.15656,0
115,116,0.0436001,9.1861,9.2297,31,27,3564,3684,10.2338,6.7758,17.0096,2472.39586,0
116,117,0.0449727,5.51932,5.56429,21,7,3592,3708,10.8272,10.4478,21.275,2499.23515,0
117,118,0.0447627,6.89563,6.9404,35,22,3649,3756,9.26531,7.85007,17.1154,2523.29095,0
118,119,0.0432892,5.2157,5.25899,16,4,3669,3773,10.9928,10.9212,21.914,2550.46394,0
119,120,0.0445968,9.58243,9.62703,33,27,3729,3827,8.08577,7.48987,15.5757,2575.66667,0
120,121,0.0459097,5.94264,5.98855,13,7,3742,3846,11.9221,10.1432,11.9221,2593.57732,0
121,122,0.0434839,7.62348,7.66696,35,16,3793,3888,9.58222,8.01855,17.6008,2618.84508,0
122,123,0.0425257,8.94019,8.98272,18,13,3824,3912,10.917,11.3974,22.3145,2650.1423,0
123,124,0.0431846,5.51471,5.55789,34,28,3886,3965,9.9822,6.72558,16.7078,2672.40799,0
124,125,0.0447015,6.33415,6.37885,11,11,3897,3983,12.2336,11.6716,12.2337,2691.02054,0
125,126,0.0455291,7.46315,7.50868,35,18,3950,4020,10.5255,7.87801,18.4035,2716.93272,0
126,127,0.043593,5.75382,5.79741,13,7,3963,4039,12.3802,10.3923,12.3802,2735.11033,0
127,128,0.0458325,9.59552,9.64135,28,22,4013,4079,10.6762,7.25019,17.9264,2762.67808,0
128,129,0.0457677,1.43642,1.48219,11,0,4024,4089,11.8574,11.5331,11.8574,2776.01767,0
129,130,0.0484633,4.49819,4.54665,31,15,4070,4129,9.11259,7.533,16.6456,2797.2099200000002,0
130,131,0.0477201,3.35445,3.40217,12,4,4082,4143,11.9814,11.0861,11.981399999999999,2812.59349,0
131,132,0.0462209,5.22045,5.26667,10,11,4092,4164,11.8807,9.67926,11.88074,2829.7409000000002,0
132,133,0.0458476,5.88634,5.93219,8,8,4100,4178,12.5353,10.4653,12.5354,2848.2084900000004,0
133,134,0.0452532,2.48734,2.53259,28,4,4132,4202,10.5521,9.62394,20.1761,2870.9171800000004,0
134,135,0.0472447,5.88687,5.93411,14,3,4146,4215,12.3654,10.0608,12.365400000000001,2889.21669,0
135,136,0.0472981,6.45168,6.49898,35,21,4202,4262,8.57551,6.85087,15.4264,2911.1420700000003,0
136,137,0.047038,7.38643,7.43347,14,12,4216,4284,11.874,10.437,11.874,2930.4495400000005,0
137,138,0.049028,5.5565,5.60553,31,9,4256,4318,9.92367,7.91762,17.8413,2953.8963700000004,0
138,139,0.0501466,8.49769,8.54783,14,8,4270,4336,11.6982,10.7613,11.698199999999998,2974.1424,0
139,140,0.0478563,3.79268,3.84053,38,19,4327,4389,7.91573,7.10484,15.0206,2993.00353,0
140,141,0.0495234,4.73317,4.78269,12,9,4339,4404,11.3903,11.2173,11.390300000000002,3009.17652,0
141,142,0.0511034,5.2728,5.3239,39,15,4393,4451,8.92517,6.55996,15.4851,3029.98552,0
142,143,0.0483731,5.88849,5.93686,13,16,4406,4475,11.402,10.3973,11.402,3047.32438,0
143,144,0.0488805,5.17721,5.22609,33,21,4460,4520,10.2391,6.86936,17.1085,3069.65897,0
144,145,0.0497566,4.86833,4.91809,18,6,4484,4539,12.7355,9.88657,22.6221,3097.19916,0
145,146,0.0411644,9.37298,9.41415,40,36,4560,4601,8.881,6.26896,15.15,3121.7633100000003,0
146,147,0.049709,4.41593,4.46564,14,7,4574,4618,11.7309,10.8947,11.730899999999998,3137.95985,0
147,148,0.0493482,8.09002,8.13937,29,21,4624,4664,9.10658,9.36838,18.475,3164.57422,0
148,149,0.0510171,5.19429,5.24531,12,10,4636,4681,12.2541,10.228,12.2541,3182.07363,0
149,150,0.0511626,7.50261,7.55377,43,26,4705,4733,10.5634,7.41469,17.9781,3207.6054999999997,0
150,151,0.0507692,4.9701,5.02087,15,10,4720,4754,11.9294,10.292,11.929499999999999,3224.5558699999997,0
151,152,0.0517664,5.04322,5.09499,35,25,4780,4802,10.0044,6.89309,16.8975,3246.54836,0
152,153,0.052087,3.18131,3.2334,10,13,4790,4822,11.9394,10.7241,11.9394,3261.7211599999996,0
153,154,0.0506499,6.50346,6.55411,30,25,4845,4869,9.84147,7.34695,17.1884,3285.4636699999996,0
154,155,0.0523505,8.2715,8.32385,13,13,4858,4892,11.8037,10.4416,11.803700000000001,3305.59122,0
155,156,0.0512678,5.20919,5.26046,27,20,4905,4938,9.64195,7.25715,16.8991,3327.75078,0
156,157,0.0510544,6.50323,6.55428,10,11,4915,4958,12.1909,10.0027,12.190999999999999,3346.49606,0
157,158,0.0538374,5.12624,5.18008,38,7,4960,4994,10.4028,7.61083,18.0136,3369.68974,0
158,159,0.0523415,6.51812,6.57046,6,9,4966,5007,12.3837,11.1064,12.383700000000001,3388.6439,0
159,160,0.0494944,7.1565,7.20599,32,20,5018,5054,8.71644,7.38844,16.1049,3411.9547900000002,0
160,161,0.0515005,7.38546,7.43696,12,6,5030,5067,12.2073,10.9689,12.207300000000002,3431.5990500000003,0
161,162,0.0543636,4.78253,4.8369,32,12,5074,5100,11.0718,7.4497,18.5215,3454.9574500000003,0
162,163,0.0514001,6.60203,6.65343,12,4,5086,5115,12.8975,10.8141,12.8975,3474.50838,0
163,164,0.0547277,8.26377,8.31849,15,16,5101,5142,11.5295,8.47292,11.529480000000001,3494.35635,0
164,165,0.0534548,9.37436,9.42782,4,10,5105,5154,12.6554,11.9376,12.6554,3516.43957,0
165,166,0.0528366,5.321,5.37384,29,13,5147,5189,9.73287,7.75157,17.4845,3539.2979100000002,0
166,167,0.0530973,6.90478,6.95788,12,7,5159,5206,12.0647,10.6605,12.0647,3558.32049,0
167,168,0.0543876,4.86865,4.92303,34,15,5208,5247,10.4097,7.8653,18.2751,3581.5186200000003,0
168,169,0.0553042,6.28643,6.34174,15,8,5223,5264,11.8968,11.0084,11.8969,3599.7572600000003,0
169,170,0.0529893,6.11735,6.17034,34,17,5274,5309,9.6026,7.04543,16.6481,3622.5757000000003,0
170,171,0.0544532,7.7927,7.84715,16,8,5298,5327,10.6371,10.9344,21.5715,3651.9943500000004,0
171,172,0.0559285,5.17771,5.23364,34,21,5353,5375,9.63303,6.61396,16.247,3673.4749900000006,0
172,173,0.054578,5.73006,5.78464,12,13,5365,5398,11.3893,10.5199,11.389299999999999,3690.6489300000007,0
173,174,0.0561107,6.74439,6.8005,35,20,5420,5440,10.2295,7.02232,17.2519,3714.701330000001,0
174,175,0.0556613,8.49776,8.55342,15,9,5435,5460,11.5377,9.79768,11.53772,3734.792470000001,0
175,176,0.0550645,5.10129,5.15636,30,24,5489,5507,9.75661,7.33242,17.089,3757.0378300000007,0
176,177,0.0559472,6.11224,6.16818,11,16,5500,5526,12.7079,9.97819,12.70801,3775.9140200000006,0
177,178,0.0577292,7.79267,7.8504,34,19,5553,5571,9.37833,7.03156,16.4099,3800.1743200000005,0
178,179,0.0576323,9.54235,9.59998,17,15,5585,5597,9.8188,11.372,21.1908,3830.9651000000003,0
179,180,0.0576996,5.72985,5.78755,34,23,5642,5644,9.79514,6.38993,16.1851,3852.9377500000005,0
180,181,0.0569682,6.91048,6.96744,18,11,5671,5664,12.2325,10.4712,22.7038,3882.6089900000006,0
181,182,0.0571872,8.65796,8.71515,38,15,5724,5710,9.41109,7.53932,16.9504,3908.274540000001,0
182,183,0.0570341,4.70056,4.75759,16,4,5744,5729,10.9249,10.2092,21.1342,3934.166330000001,0
183,184,0.0565738,5.96126,6.01783,41,14,5799,5774,9.42252,7.04943,16.472,3956.656160000001,0
184,185,0.0580157,8.03731,8.09532,15,9,5814,5790,12.6974,10.2342,12.6974,3977.448880000001,0
185,186,0.0579221,6.44742,6.50535,14,5,5828,5806,12.034,10.8253,12.0341,3995.988330000001,0
186,187,0.0344599,1.05365,1.08811,0,0,5828,5806,11.4922,1.43e-07,11.492199857000001,4008.568639857001,1
187,188,0.0334152,1.05353,1.08695,0,0,5828,5806,11.6689,1.9e-07,11.668899810000001,4021.324489667001,2
188,189,0.058417,4.73246,4.79088,36,12,5876,5845,8.60355,7.98928,16.5928,4042.708169667001,2
189,190,0.0562584,4.72896,4.78521,17,8,5901,5862,11.8287,10.7023,22.531,4070.024379667001,2
190,191,0.0596926,6.25302,6.31271,41,19,5961,5913,8.28717,6.72939,15.0166,4091.353689667001,2
191,192,0.0583797,7.95599,8.01437,15,10,5976,5931,10.7051,11.6952,10.705100000000002,4110.073159667001,2
192,193,0.0604071,5.84483,5.90524,35,14,6025,5970,10.3388,6.94069,17.2795,4133.257899667001,2
193,194,0.0599338,6.90368,6.96362,9,9,6034,5983,12.5424,10.9701,12.542499999999999,4152.764019667001,2
194,195,0.0340801,0.848806,0.882886,0,0,6034,5983,10.3502,1.8e-07,10.35029982,4163.997205487,3
195,196,0.034014,0.850658,0.884672,0,0,6034,5983,10.6666,1.33e-07,10.666599867,4175.548477354,4
196,197,0.0587481,5.44221,5.50095,27,11,6072,6013,10.7683,7.98926,18.7576,4199.807027354,4
197,198,0.0584076,8.03874,8.09715,11,7,6083,6027,12.2627,11.4005,12.2627,4220.166877354,4
198,199,0.0590428,5.04605,5.10509,13,7,6096,6042,11.657,10.3996,11.657,4236.928967354,4
199,200,0.0592516,7.85376,7.91301,12,8,6108,6056,11.8874,11.0473,11.8875,4256.729477354,4
200,201,0.0593383,9.03189,9.09123,27,17,6152,6094,9.60256,8.8947,18.4973,4284.318007354,4
201,202,0.0588639,9.18605,9.24491,16,7,6175,6113,12.0285,10.0844,22.1129,4315.675817354,4
202,203,0.0601274,9.37622,9.43635,35,24,6234,6159,9.59966,7.54833,17.148,4342.260167354,4
203,204,0.0596518,4.41526,4.47491,12,5,6246,6174,11.76,10.8967,11.760000000000002,4358.495077354,4
204,205,0.0576097,4.96161,5.01922,33,19,6298,6216,10.4418,7.28068,17.7225,4381.236797354,4
205,206,0.0574449,5.82464,5.88208,7,8,6305,6226,12.6161,11.3499,12.616100000000001,4399.734977354,4
206,207,0.0609874,6.0944,6.15539,44,25,6374,6277,9.28482,6.25477,15.5396,4421.429967354,4
207,208,0.0590793,2.4574,2.51648,16,1,6391,6293,11.1021,11.0209,22.123,4446.069447354,4
208,209,0.0598186,7.0568,7.11662,37,21,6449,6342,10.4509,6.67589,17.1268,4470.3128673539995,4
209,210,0.0583907,5.36613,5.42452,19,5,6473,6361,11.4538,9.98052,21.4344,4497.171787353999,4
210,211,0.0589004,4.00591,4.06481,33,19,6525,6399,9.79277,8.45634,18.2491,4519.485697353999,4
211,212,0.0607389,6.24522,6.30596,17,8,6550,6419,12.1211,9.69745,21.8186,4547.610257353999,4
212,213,0.0613143,4.26587,4.32718,40,8,6598,6458,10.6216,7.70128,18.3229,4570.260337354,4
213,214,0.0622317,7.70352,7.76576,19,9,6626,6483,11.611,9.57167,21.1827,4599.208797353999,4
214,215,0.0612683,8.40062,8.46189,39,28,6693,6536,9.7284,9.05623,18.7846,4626.455287354,4
215,216,0.0623009,6.75008,6.81238,17,11,6721,6559,12.0405,11.0657,23.1062,4656.373867353999,4
216,217,0.0636998,6.67387,6.73757,38,17,6776,6600,10.473,7.49724,17.9703,4681.081737353999,4
217,218,0.0622662,8.92185,8.98412,18,4,6798,6618,11.1932,11.1724,22.3655,4712.431357353999,4
218,219,0.0615534,8.19344,8.25499,34,17,6849,6659,10.2851,7.06969,17.3549,4738.041247353999,4
219,220,0.0633492,3.76054,3.82389,14,3,6863,6672,11.6399,10.9592,11.6399,4753.505037353999,4
220,221,0.0638491,5.04786,5.11171,29,17,6909,6709,10.003,7.50582,17.5088,4776.125547353999,4
221,222,0.0617076,5.84722,5.90893,19,12,6940,6732,11.275,10.3428,21.6178,4803.652277353998,4
222,223,0.0645336,7.88339,7.94792,37,29,7006,6781,9.57646,6.22306,15.7995,4827.399697353998,4
223,224,0.064731,6.32774,6.39247,18,6,7030,6801,12.1388,9.59079,21.7296,4855.521767353998,4
224,225,0.0628196,4.31784,4.38066,33,16,7079,6837,9.82255,8.51581,18.3384,4878.240827353999,4
225,226,0.0620228,7.12623,7.18825,15,7,7094,6857,12.0821,10.0413,12.0821,4897.511177353998,4
226,227,0.0631794,3.94463,4.00781,30,12,7136,6894,9.93954,9.03431,18.9739,4920.492887353998,4
227,228,0.0638811,8.64376,8.70765,14,17,7150,6916,11.0805,11.693,11.080599999999999,4940.281137353998,4
228,229,0.0626377,6.67683,6.73947,30,16,7196,6952,9.43913,8.05658,17.4957,4964.516307353998,4
229,230,0.0624249,8.26108,8.32351,9,4,7205,6962,12.3995,11.7702,12.399499999999998,4985.239317353998,4
230,231,0.065025,4.49809,4.56312,23,9,7237,6989,11.1074,8.78343,19.8909,5009.693337353998,4
231,232,0.0643496,3.24093,3.30528,14,2,7251,7003,11.9285,11.0781,11.9285,5024.927117353997,4
232,233,0.0644465,6.67346,6.7379,27,10,7288,7034,10.2834,8.34719,18.6306,5050.295617353997,4
233,234,0.0672098,5.58696,5.65417,10,11,7298,7051,12.1041,11.045,12.1041,5068.053887353997,4
234,235,0.0646221,6.13077,6.1954,30,17,7345,7090,9.4112,7.87441,17.2856,5091.534887353997,4
235,236,0.0666094,6.45163,6.51824,11,4,7356,7102,12.27,11.3712,12.270000000000001,5110.323127353997,4
236,237,0.0659646,4.96308,5.02904,26,14,7396,7136,10.7488,8.0489,18.7977,5134.149867353997,4
237,238,0.0671897,8.48441,8.5516,20,4,7420,7155,11.4046,10.3976,21.8023,5164.503767353997,4
238,239,0.0656899,7.08317,7.14886,29,22,7471,7196,10.1065,8.44115,18.5477,5190.200327353998,4
239,240,0.0682915,8.01145,8.07974,18,9,7498,7212,11.5439,10.8969,22.4408,5220.720867353998,4
240,241,0.0670307,8.09688,8.16391,44,33,7575,7269,9.8951,6.91431,16.8094,5245.694177353998,4
241,242,0.0666101,8.17351,8.24012,18,11,7604,7291,10.797,10.939,21.7361,5275.670397353998,4
242,243,0.0665332,1.67198,1.73851,44,4,7652,7328,10.1073,8.90806,19.0154,5296.424307353998,4
243,244,0.0677405,3.71233,3.78007,17,10,7679,7345,11.7598,10.3159,22.0758,5322.280177353999,4
244,245,0.067378,2.85598,2.92336,33,11,7723,7380,8.80665,8.62064,17.4273,5342.630837353999,4
245,246,0.0685446,5.13057,5.19912,16,5,7744,7393,11.9998,11.1459,23.1457,5370.975657353999,4
246,247,0.0675011,6.99068,7.05818,33,24,7801,7436,9.6214,8.00129,17.6227,5395.656537353999,4
247,248,0.0695929,8.62039,8.68998,17,11,7829,7456,11.1217,11.6024,22.7241,5427.070617353998,4
248,249,0.0681968,3.18232,3.25051,35,7,7871,7485,10.1279,8.07833,18.2062,5448.527327353999,4
249,250,0.0689661,3.34883,3.4178,18,6,7895,7503,11.242,10.6699,21.9119,5473.857027353999,4
250,251,0.0667979,6.58808,6.65488,34,22,7951,7546,9.64397,7.4822,17.1262,5497.638107353999,4
251,252,0.0705574,9.65713,9.72769,14,16,7965,7570,11.6374,10.818,11.637400000000001,5519.003197353999,4
252,253,0.0683672,2.86904,2.93741,43,8,8016,7609,10.075,7.83982,17.9148,5539.855407353999,4
253,254,0.0701287,8.11926,8.18939,15,14,8031,7628,12.2652,10.5848,12.265200000000002,5560.309997353999,4
