,iteration, 2MiB get time, recover pysical , sum getting time, former flip, later flip, sum flip, flip in page, form time, later time, searching time, entire time,dump
28,29,0.0273451,7.22542,7.25277,14,9,944,979,11.3733,10.5338,21.9072,663.13084,0
29,30,0.027676,4.02384,4.05152,36,11,991,1025,9.26442,7.05697,16.3214,683.50376,0
30,31,0.0272857,3.63648,3.66376,13,3,1004,1041,12.2243,10.9081,12.224300000000001,699.39182,0
31,32,0.0261923,5.02147,5.04766,28,13,1045,1078,9.44387,7.40792,16.8518,721.29128,0
32,33,0.0253953,5.33197,5.35737,17,3,1065,1098,11.2366,9.91868,21.1553,747.80395,0
33,34,0.025994,3.35276,3.37876,22,12,1099,1131,10.3996,8.583,18.9826,770.16531,0
34,35,0.0272832,4.14812,4.17541,11,6,1110,1148,11.3595,10.3896,11.359499999999999,785.70022,0
35,36,0.0273232,7.38674,7.41407,21,13,1144,1181,11.0955,8.00897,19.1045,812.2187899999999,0
36,37,0.0282219,4.62152,4.64975,7,3,1151,1191,11.7472,11.8986,11.747200000000001,828.6157399999998,0
37,38,0.0281401,7.72485,7.75299,22,22,1195,1234,9.74366,8.30543,18.0491,854.4178299999999,0
38,39,0.0293846,6.75211,6.78149,15,10,1220,1258,12.0757,9.45229,21.528,882.7273199999998,0
39,40,0.0279323,3.51732,3.54525,26,15,1261,1296,9.59388,7.59637,17.1903,903.4628699999998,0
40,41,0.0281696,4.3903,4.41847,11,6,1272,1311,12.387,10.8666,12.386999999999999,920.2683399999999,0
41,42,0.0285255,6.27879,6.30731,38,22,1332,1368,10.7159,5.08601,15.8019,942.3775499999998,0
42,43,0.0293759,3.35748,3.38686,12,8,1344,1386,12.3979,9.94987,12.397929999999999,958.1623399999999,0
43,44,0.027765,6.05186,6.07963,33,15,1392,1429,10.4818,6.45525,16.9371,981.1790699999999,0
44,45,0.029546,5.66933,5.69888,11,6,1403,1446,11.6051,10.853,11.605100000000002,998.4830499999999,0
45,46,0.0300515,4.88882,4.91887,32,19,1454,1494,8.79244,7.11066,15.9031,1019.3050199999999,0
46,47,0.0313933,5.96917,6.00057,11,7,1465,1510,11.9463,10.3447,11.9463,1037.25189,0
47,48,0.0316582,5.9368,5.96846,30,24,1519,1558,9.25899,8.34608,17.6051,1060.82545,0
48,49,0.0294639,7.86643,7.8959,18,4,1541,1580,10.0321,10.4087,20.4408,1089.16215,0
49,50,0.0321134,4.62558,4.65769,35,17,1593,1629,8.47913,7.42626,15.9054,1109.7252400000002,0
50,51,0.0281575,3.59227,3.62043,23,3,1619,1653,12.0546,9.87775,21.9324,1135.2780700000003,0
51,52,0.0318793,8.08878,8.12066,43,23,1685,1715,8.59828,7.04944,15.6477,1159.0464300000003,0
52,53,0.0315807,4.69086,4.72244,15,5,1705,1735,12.537,9.57221,22.1092,1185.8780700000004,0
53,54,0.0292412,5.47667,5.50591,29,12,1746,1774,9.61327,8.05453,17.6678,1209.0517800000005,0
54,55,0.0320737,7.72048,7.75255,13,10,1759,1796,12.3689,9.92471,12.368990000000002,1229.1733200000006,0
55,56,0.0315037,5.64894,5.68044,30,21,1810,1845,9.58459,7.37539,16.96,1251.8137600000005,0
56,57,0.0303891,7.38236,7.41275,14,8,1832,1867,10.7302,10.7865,21.5167,1280.7432100000005,0
57,58,0.0323529,8.71949,8.75184,34,18,1884,1917,9.38552,6.60889,15.9944,1305.4894500000005,0
58,59,0.0327809,8.18254,8.21532,14,11,1909,1938,11.3808,10.5744,21.9552,1335.6599700000004,0
59,60,0.0319274,2.15911,2.19103,35,8,1952,1978,10.0642,7.01375,17.0779,1354.9289000000003,0
60,61,0.0324126,3.74833,3.78074,11,2,1963,1991,12.2186,11.1015,12.2186,1370.9282400000004,0
61,62,0.0319764,6.2819,6.31387,27,25,2015,2041,8.59981,8.35186,16.9517,1394.1938100000004,0
62,63,0.034248,3.99843,4.03268,11,2,2026,2051,12.446,10.7295,12.446,1410.6724900000004,0
63,64,0.0337506,6.50623,6.53998,21,17,2064,2085,10.7924,7.48109,18.2735,1435.4859700000004,0
64,65,0.032287,8.75667,8.78896,11,7,2075,2101,11.5627,11.1269,11.5627,1455.8376300000004,0
65,66,0.032877,4.64229,4.67516,30,15,2120,2145,9.84817,7.62919,17.4774,1477.9901900000004,0
66,67,0.0324254,6.25661,6.28903,12,4,2132,2160,12.0907,10.351,12.0908,1496.3700200000005,0
67,68,0.0339793,8.47469,8.50867,16,14,2162,2189,10.0505,10.7346,20.7851,1525.6637900000005,0
68,69,0.0347012,5.34261,5.37731,13,2,2175,2202,12.0527,11.1534,12.0528,1543.0939000000005,0
69,70,0.035752,3.87452,3.91027,26,8,2209,2233,9.65394,8.05987,17.7138,1564.7179700000006,0
70,71,0.0343153,5.44218,5.47649,13,4,2222,2249,12.2564,10.016,12.256400000000001,1582.4508600000006,0
71,72,0.0345719,2.47192,2.50649,31,7,2260,2284,9.74624,7.99253,17.7388,1602.6961500000007,0
72,73,0.0359384,8.65828,8.69422,18,14,2292,2312,11.3678,10.2969,21.6646,1633.0549700000006,0
73,74,0.033526,4.78255,4.81607,32,12,2336,2353,9.59562,7.10227,16.6979,1654.5689400000006,0
74,75,0.0329108,5.01721,5.05012,13,4,2349,2368,12.063,10.8949,12.063099999999999,1671.6821600000005,0
75,76,0.0354605,3.99465,4.03011,41,9,2399,2416,8.30123,7.46044,15.7617,1691.4739700000005,0
76,77,0.0356094,7.94164,7.97725,9,10,2408,2434,11.9094,11.4266,11.909399999999998,1711.3606200000004,0
77,78,0.0370924,7.86511,7.9022,33,35,2476,2495,8.41361,6.17311,14.5867,1733.8495200000004,0
78,79,0.0361493,5.88584,5.92199,12,10,2488,2515,12.3867,10.8154,12.386700000000001,1752.1582100000005,0
79,80,0.0360288,7.08858,7.12461,34,23,2545,2569,8.39067,7.01895,15.4096,1774.6924200000005,0
80,81,0.0363815,8.9111,8.94748,13,7,2558,2589,11.5192,10.9469,11.519300000000001,1795.1592000000005,0
81,82,0.0356082,4.22617,4.26178,38,11,2607,2632,9.77833,6.61266,16.391,1815.8119800000004,0
82,83,0.0382644,4.86501,4.90328,15,6,2628,2652,11.5369,10.7008,22.2377,1842.9529600000003,0
83,84,0.0366139,8.74304,8.77965,33,22,2683,2704,8.55247,6.84506,15.3976,1867.1302100000003,0
84,85,0.0384783,7.86596,7.90444,12,10,2695,2725,11.7316,10.4247,11.731700000000002,1886.7663500000003,0
85,86,0.0382754,6.51916,6.55744,35,22,2752,2780,8.58581,7.34553,15.9314,1909.2551900000003,0
86,87,0.0360964,6.90454,6.94064,10,14,2762,2800,12.2455,10.4472,12.245499999999998,1928.4413300000003,0
87,88,0.0386808,2.25184,2.29052,28,6,2796,2830,11.017,7.65597,18.673,1949.4048500000004,0
88,89,0.040106,6.99906,7.03916,9,7,2805,2846,12.3882,9.80746,12.388139999999998,1968.8321500000004,0
89,90,0.0373205,6.9179,6.95523,36,17,2858,2897,8.41711,8.03714,16.4543,1992.2416800000003,0
90,91,0.039275,6.2754,6.31467,14,4,2876,2914,12.0417,10.0171,22.0589,2020.6152500000003,0
91,92,0.0378791,5.55636,5.59423,34,12,2922,2955,9.12013,7.57096,16.6911,2042.9005800000002,0
92,93,0.0373543,5.81953,5.85688,16,9,2947,2976,11.8548,10.3485,22.2033,2070.9607600000004,0
93,94,0.0391493,5.88776,5.92691,30,19,2996,3021,9.11981,7.23921,16.359,2093.2466700000004,0
94,95,0.0396951,6.61972,6.65942,15,7,3018,3041,12.6389,10.1317,22.7706,2122.6766900000002,0
95,96,0.0383612,2.97743,3.01579,25,4,3047,3066,9.54511,9.31755,18.8627,2144.5551800000003,0
96,97,0.0396808,4.39232,4.432,10,5,3057,3079,11.9484,11.177,11.9484,2160.9355800000003,0
97,98,0.042317,5.37731,5.41963,25,18,3100,3116,10.2998,8.19429,18.4941,2184.8493100000005,0
98,99,0.0410098,6.7772,6.81821,11,4,3111,3130,11.9791,10.6974,11.9792,2203.6467200000006,0
99,100,0.042042,8.27371,8.31575,13,12,3124,3153,11.8035,10.3126,11.8036,2223.7660700000006,0
100,101,0.0414064,9.02789,9.0693,9,8,3133,3169,11.9784,12.0334,11.9783,2244.8136700000005,0
101,102,0.0406642,5.78285,5.82351,27,12,3172,3205,9.28218,8.52058,17.8028,2268.4399800000006,0
102,103,0.0413081,8.88927,8.93058,10,14,3182,3223,12.2869,11.7178,12.2869,2289.6574600000004,0
103,104,0.0417376,5.09537,5.13711,23,9,3214,3252,11.125,8.86953,19.9946,2314.7891700000005,0
104,105,0.0419163,7.097,7.13892,10,8,3224,3269,12.1045,10.5191,12.1045,2334.0325900000003,0
105,106,0.042356,8.68096,8.72332,21,20,3265,3308,11.271,6.96852,18.2396,2360.99551,0
106,107,0.0430589,7.24395,7.28701,10,15,3275,3331,11.4451,10.5851,11.4451,2379.72762,0
107,108,0.0415227,8.77397,8.8155,42,33,3350,3400,7.56659,7.68333,15.2499,2403.79302,0
108,109,0.0442218,4.64806,4.69228,14,9,3373,3421,11.1336,10.2644,21.398,2429.8833,0
109,110,0.0414557,6.60021,6.64167,32,24,3429,3471,9.11314,7.84483,16.958,2453.48297,0
110,111,0.0419593,7.54484,7.5868,13,10,3442,3489,11.6869,10.5021,11.6869,2472.75667,0
111,112,0.0424907,8.80289,8.84538,30,28,3500,3544,9.37964,7.03223,16.4119,2498.01395,0
112,113,0.0426006,7.00804,7.05064,13,16,3513,3567,11.8777,11.0233,11.877699999999999,2516.94229,0
113,114,0.0432773,5.66432,5.70759,33,24,3570,3614,9.83918,7.34445,17.1837,2539.83358,0
114,115,0.0419915,7.63174,7.67374,17,4,3591,3634,11.462,10.0029,21.4648,2568.97212,0
115,116,0.0436001,9.1861,9.2297,31,27,3649,3684,10.2338,6.7758,17.0096,2595.21142,0
116,117,0.0449727,5.51932,5.56429,21,7,3677,3708,10.8272,10.4478,21.275,2622.05071,0
117,118,0.0447627,6.89563,6.9404,35,22,3734,3756,9.26531,7.85007,17.1154,2646.10651,0
118,119,0.0432892,5.2157,5.25899,16,4,3754,3773,10.9928,10.9212,21.914,2673.2795,0
119,120,0.0445968,9.58243,9.62703,33,27,3814,3827,8.08577,7.48987,15.5757,2698.48223,0
120,121,0.0459097,5.94264,5.98855,13,7,3827,3846,11.9221,10.1432,11.9221,2716.39288,0
121,122,0.0434839,7.62348,7.66696,35,16,3878,3888,9.58222,8.01855,17.6008,2741.66064,0
122,123,0.0425257,8.94019,8.98272,18,13,3909,3912,10.917,11.3974,22.3145,2772.95786,0
123,124,0.0431846,5.51471,5.55789,34,28,3971,3965,9.9822,6.72558,16.7078,2795.22355,0
124,125,0.0447015,6.33415,6.37885,11,11,3982,3983,12.2336,11.6716,12.2337,2813.8361,0
125,126,0.0455291,7.46315,7.50868,35,18,4035,4020,10.5255,7.87801,18.4035,2839.74828,0
126,127,0.043593,5.75382,5.79741,13,7,4048,4039,12.3802,10.3923,12.3802,2857.92589,0
127,128,0.0458325,9.59552,9.64135,28,22,4098,4079,10.6762,7.25019,17.9264,2885.49364,0
128,129,0.0457677,1.43642,1.48219,11,0,4109,4089,11.8574,11.5331,11.8574,2898.83323,0
129,130,0.0484633,4.49819,4.54665,31,15,4155,4129,9.11259,7.533,16.6456,2920.0254800000002,0
130,131,0.0477201,3.35445,3.40217,12,4,4167,4143,11.9814,11.0861,11.981399999999999,2935.40905,0
131,132,0.0462209,5.22045,5.26667,10,11,4177,4164,11.8807,9.67926,11.88074,2952.5564600000002,0
132,133,0.0458476,5.88634,5.93219,8,8,4185,4178,12.5353,10.4653,12.5354,2971.0240500000004,0
133,134,0.0452532,2.48734,2.53259,28,4,4217,4202,10.5521,9.62394,20.1761,2993.7327400000004,0
134,135,0.0472447,5.88687,5.93411,14,3,4234,4215,12.3654,10.0608,22.4262,3022.0930500000004,0
135,136,0.0472981,6.45168,6.49898,35,21,4290,4262,8.57551,6.85087,15.4264,3044.0184300000005,0
136,137,0.047038,7.38643,7.43347,14,12,4316,4284,11.874,10.437,22.311,3073.7629000000006,0
137,138,0.049028,5.5565,5.60553,31,9,4356,4318,9.92367,7.91762,17.8413,3097.2097300000005,0
138,139,0.0501466,8.49769,8.54783,14,8,4378,4336,11.6982,10.7613,22.4595,3128.2170600000004,0
139,140,0.0478563,3.79268,3.84053,38,19,4435,4389,7.91573,7.10484,15.0206,3147.07819,0
140,141,0.0495234,4.73317,4.78269,12,9,4447,4404,11.3903,11.2173,11.390300000000002,3163.25118,0
141,142,0.0511034,5.2728,5.3239,39,15,4501,4451,8.92517,6.55996,15.4851,3184.0601800000004,0
142,143,0.0483731,5.88849,5.93686,13,16,4514,4475,11.402,10.3973,11.402,3201.3990400000002,0
143,144,0.0488805,5.17721,5.22609,33,21,4568,4520,10.2391,6.86936,17.1085,3223.73363,0
144,145,0.0497566,4.86833,4.91809,18,6,4592,4539,12.7355,9.88657,22.6221,3251.2738200000003,0
145,146,0.0411644,9.37298,9.41415,40,36,4668,4601,8.881,6.26896,15.15,3275.8379700000005,0
146,147,0.049709,4.41593,4.46564,14,7,4689,4618,11.7309,10.8947,22.6256,3302.9292100000007,0
147,148,0.0493482,8.09002,8.13937,29,21,4739,4664,9.10658,9.36838,18.475,3329.5435800000005,0
148,149,0.0510171,5.19429,5.24531,12,10,4751,4681,12.2541,10.228,12.2541,3347.0429900000004,0
149,150,0.0511626,7.50261,7.55377,43,26,4820,4733,10.5634,7.41469,17.9781,3372.57486,0
150,151,0.0507692,4.9701,5.02087,15,10,4845,4754,11.9294,10.292,22.2215,3399.81723,0
151,152,0.0517664,5.04322,5.09499,35,25,4905,4802,10.0044,6.89309,16.8975,3421.80972,0
152,153,0.052087,3.18131,3.2334,10,13,4915,4822,11.9394,10.7241,11.9394,3436.98252,0
153,154,0.0506499,6.50346,6.55411,30,25,4970,4869,9.84147,7.34695,17.1884,3460.72503,0
154,155,0.0523505,8.2715,8.32385,13,13,4983,4892,11.8037,10.4416,11.803700000000001,3480.85258,0
155,156,0.0512678,5.20919,5.26046,27,20,5030,4938,9.64195,7.25715,16.8991,3503.0121400000003,0
156,157,0.0510544,6.50323,6.55428,10,11,5040,4958,12.1909,10.0027,12.190999999999999,3521.7574200000004,0
157,158,0.0538374,5.12624,5.18008,38,7,5085,4994,10.4028,7.61083,18.0136,3544.9511,0
158,159,0.0523415,6.51812,6.57046,6,9,5091,5007,12.3837,11.1064,12.383700000000001,3563.9052600000005,0
159,160,0.0494944,7.1565,7.20599,32,20,5143,5054,8.71644,7.38844,16.1049,3587.2161500000007,0
160,161,0.0515005,7.38546,7.43696,12,6,5155,5067,12.2073,10.9689,12.207300000000002,3606.8604100000007,0
161,162,0.0543636,4.78253,4.8369,32,12,5199,5100,11.0718,7.4497,18.5215,3630.2188100000008,0
162,163,0.0514001,6.60203,6.65343,12,4,5211,5115,12.8975,10.8141,12.8975,3649.7697400000006,0
163,164,0.0547277,8.26377,8.31849,15,16,5242,5142,11.5295,8.47292,20.0024,3678.0906300000006,0
164,165,0.0534548,9.37436,9.42782,4,10,5246,5154,12.6554,11.9376,12.6554,3700.1738500000006,0
165,166,0.0528366,5.321,5.37384,29,13,5288,5189,9.73287,7.75157,17.4845,3723.032190000001,0
166,167,0.0530973,6.90478,6.95788,12,7,5300,5206,12.0647,10.6605,12.0647,3742.0547700000006,0
167,168,0.0543876,4.86865,4.92303,34,15,5349,5247,10.4097,7.8653,18.2751,3765.252900000001,0
168,169,0.0553042,6.28643,6.34174,15,8,5372,5264,11.8968,11.0084,22.9053,3794.499940000001,0
169,170,0.0529893,6.11735,6.17034,34,17,5423,5309,9.6026,7.04543,16.6481,3817.318380000001,0
170,171,0.0544532,7.7927,7.84715,16,8,5447,5327,10.6371,10.9344,21.5715,3846.737030000001,0
171,172,0.0559285,5.17771,5.23364,34,21,5502,5375,9.63303,6.61396,16.247,3868.2176700000014,0
172,173,0.054578,5.73006,5.78464,12,13,5514,5398,11.3893,10.5199,11.389299999999999,3885.3916100000015,0
173,174,0.0561107,6.74439,6.8005,35,20,5569,5440,10.2295,7.02232,17.2519,3909.4440100000015,0
174,175,0.0556613,8.49776,8.55342,15,9,5593,5460,11.5377,9.79768,21.3354,3939.3328300000016,0
175,176,0.0550645,5.10129,5.15636,30,24,5647,5507,9.75661,7.33242,17.089,3961.5781900000015,0
176,177,0.0559472,6.11224,6.16818,11,16,5658,5526,12.7079,9.97819,12.70801,3980.4543800000015,0
177,178,0.0577292,7.79267,7.8504,34,19,5711,5571,9.37833,7.03156,16.4099,4004.7146800000014,0
178,179,0.0576323,9.54235,9.59998,17,15,5743,5597,9.8188,11.372,21.1908,4035.505460000001,0
179,180,0.0576996,5.72985,5.78755,34,23,5800,5644,9.79514,6.38993,16.1851,4057.4781100000014,0
180,181,0.0569682,6.91048,6.96744,18,11,5829,5664,12.2325,10.4712,22.7038,4087.1493500000015,0
181,182,0.0571872,8.65796,8.71515,38,15,5882,5710,9.41109,7.53932,16.9504,4112.814900000001,0
182,183,0.0570341,4.70056,4.75759,16,4,5902,5729,10.9249,10.2092,21.1342,4138.706690000001,0
183,184,0.0565738,5.96126,6.01783,41,14,5957,5774,9.42252,7.04943,16.472,4161.196520000001,0
184,185,0.0580157,8.03731,8.09532,15,9,5981,5790,12.6974,10.2342,22.9316,4192.223440000002,0
185,186,0.0579221,6.44742,6.50535,14,5,6000,5806,12.034,10.8253,22.8594,4221.588190000001,0
186,187,0.0344599,1.05365,1.08811,0,0,6000,5806,11.4922,1.43e-07,11.492199857000001,4234.168499857002,1
187,188,0.0334152,1.05353,1.08695,0,0,6000,5806,11.6689,1.9e-07,11.668899810000001,4246.9243496670015,2
188,189,0.058417,4.73246,4.79088,36,12,6048,5845,8.60355,7.98928,16.5928,4268.308029667001,2
189,190,0.0562584,4.72896,4.78521,17,8,6073,5862,11.8287,10.7023,22.531,4295.624239667001,2
190,191,0.0596926,6.25302,6.31271,41,19,6133,5913,8.28717,6.72939,15.0166,4316.953549667001,2
191,192,0.0583797,7.95599,8.01437,15,10,6158,5931,10.7051,11.6952,22.4003,4347.3682196670015,2
192,193,0.0604071,5.84483,5.90524,35,14,6207,5970,10.3388,6.94069,17.2795,4370.552959667001,2
193,194,0.0599338,6.90368,6.96362,9,9,6216,5983,12.5424,10.9701,12.542499999999999,4390.059079667001,2
194,195,0.0340801,0.848806,0.882886,0,0,6216,5983,10.3502,1.8e-07,10.35029982,4401.292265487001,3
195,196,0.034014,0.850658,0.884672,0,0,6216,5983,10.6666,1.33e-07,10.666599867,4412.843537354001,4
196,197,0.0587481,5.44221,5.50095,27,11,6254,6013,10.7683,7.98926,18.7576,4437.102087354,4
197,198,0.0584076,8.03874,8.09715,11,7,6265,6027,12.2627,11.4005,12.2627,4457.461937354,4
198,199,0.0590428,5.04605,5.10509,13,7,6278,6042,11.657,10.3996,11.657,4474.224027354,4
199,200,0.0592516,7.85376,7.91301,12,8,6290,6056,11.8874,11.0473,11.8875,4494.024537354,4
200,201,0.0593383,9.03189,9.09123,27,17,6334,6094,9.60256,8.8947,18.4973,4521.613067354,4
201,202,0.0588639,9.18605,9.24491,16,7,6357,6113,12.0285,10.0844,22.1129,4552.970877354001,4
202,203,0.0601274,9.37622,9.43635,35,24,6416,6159,9.59966,7.54833,17.148,4579.555227354001,4
203,204,0.0596518,4.41526,4.47491,12,5,6428,6174,11.76,10.8967,11.760000000000002,4595.790137354001,4
204,205,0.0576097,4.96161,5.01922,33,19,6480,6216,10.4418,7.28068,17.7225,4618.531857354001,4
205,206,0.0574449,5.82464,5.88208,7,8,6487,6226,12.6161,11.3499,12.616100000000001,4637.030037354,4
206,207,0.0609874,6.0944,6.15539,44,25,6556,6277,9.28482,6.25477,15.5396,4658.725027354,4
207,208,0.0590793,2.4574,2.51648,16,1,6573,6293,11.1021,11.0209,22.123,4683.364507354,4
208,209,0.0598186,7.0568,7.11662,37,21,6631,6342,10.4509,6.67589,17.1268,4707.607927354,4
209,210,0.0583907,5.36613,5.42452,19,5,6655,6361,11.4538,9.98052,21.4344,4734.466847354,4
210,211,0.0589004,4.00591,4.06481,33,19,6707,6399,9.79277,8.45634,18.2491,4756.780757353999,4
211,212,0.0607389,6.24522,6.30596,17,8,6732,6419,12.1211,9.69745,21.8186,4784.905317354,4
212,213,0.0613143,4.26587,4.32718,40,8,6780,6458,10.6216,7.70128,18.3229,4807.555397354,4
213,214,0.0622317,7.70352,7.76576,19,9,6808,6483,11.611,9.57167,21.1827,4836.503857354,4
214,215,0.0612683,8.40062,8.46189,39,28,6875,6536,9.7284,9.05623,18.7846,4863.750347354,4
215,216,0.0623009,6.75008,6.81238,17,11,6903,6559,12.0405,11.0657,23.1062,4893.668927354,4
216,217,0.0636998,6.67387,6.73757,38,17,6958,6600,10.473,7.49724,17.9703,4918.376797354,4
217,218,0.0622662,8.92185,8.98412,18,4,6980,6618,11.1932,11.1724,22.3655,4949.726417354,4
218,219,0.0615534,8.19344,8.25499,34,17,7031,6659,10.2851,7.06969,17.3549,4975.3363073539995,4
219,220,0.0633492,3.76054,3.82389,14,3,7048,6672,11.6399,10.9592,22.5991,5001.7592973539995,4
220,221,0.0638491,5.04786,5.11171,29,17,7094,6709,10.003,7.50582,17.5088,5024.379807353999,4
221,222,0.0617076,5.84722,5.90893,19,12,7125,6732,11.275,10.3428,21.6178,5051.906537353999,4
222,223,0.0645336,7.88339,7.94792,37,29,7191,6781,9.57646,6.22306,15.7995,5075.6539573539985,4
223,224,0.064731,6.32774,6.39247,18,6,7215,6801,12.1388,9.59079,21.7296,5103.776027353999,4
224,225,0.0628196,4.31784,4.38066,33,16,7264,6837,9.82255,8.51581,18.3384,5126.495087353999,4
225,226,0.0620228,7.12623,7.18825,15,7,7286,6857,12.0821,10.0413,22.1234,5155.806737353999,4
226,227,0.0631794,3.94463,4.00781,30,12,7328,6894,9.93954,9.03431,18.9739,5178.788447353999,4
227,228,0.0638811,8.64376,8.70765,14,17,7359,6916,11.0805,11.693,22.7736,5210.269697353999,4
228,229,0.0626377,6.67683,6.73947,30,16,7405,6952,9.43913,8.05658,17.4957,5234.504867353999,4
229,230,0.0624249,8.26108,8.32351,9,4,7414,6962,12.3995,11.7702,12.399499999999998,5255.227877353998,4
230,231,0.065025,4.49809,4.56312,23,9,7446,6989,11.1074,8.78343,19.8909,5279.6818973539985,4
231,232,0.0643496,3.24093,3.30528,14,2,7462,7003,11.9285,11.0781,23.0066,5305.993777353999,4
232,233,0.0644465,6.67346,6.7379,27,10,7499,7034,10.2834,8.34719,18.6306,5331.362277353998,4
233,234,0.0672098,5.58696,5.65417,10,11,7509,7051,12.1041,11.045,12.1041,5349.1205473539985,4
234,235,0.0646221,6.13077,6.1954,30,17,7556,7090,9.4112,7.87441,17.2856,5372.601547353998,4
235,236,0.0666094,6.45163,6.51824,11,4,7567,7102,12.27,11.3712,12.270000000000001,5391.389787353998,4
236,237,0.0659646,4.96308,5.02904,26,14,7607,7136,10.7488,8.0489,18.7977,5415.216527353999,4
237,238,0.0671897,8.48441,8.5516,20,4,7631,7155,11.4046,10.3976,21.8023,5445.570427353999,4
238,239,0.0656899,7.08317,7.14886,29,22,7682,7196,10.1065,8.44115,18.5477,5471.266987353999,4
239,240,0.0682915,8.01145,8.07974,18,9,7709,7212,11.5439,10.8969,22.4408,5501.787527353999,4
240,241,0.0670307,8.09688,8.16391,44,33,7786,7269,9.8951,6.91431,16.8094,5526.760837354,4
241,242,0.0666101,8.17351,8.24012,18,11,7815,7291,10.797,10.939,21.7361,5556.737057353999,4
242,243,0.0665332,1.67198,1.73851,44,4,7863,7328,10.1073,8.90806,19.0154,5577.490967354,4
243,244,0.0677405,3.71233,3.78007,17,10,7890,7345,11.7598,10.3159,22.0758,5603.346837354,4
244,245,0.067378,2.85598,2.92336,33,11,7934,7380,8.80665,8.62064,17.4273,5623.697497354,4
245,246,0.0685446,5.13057,5.19912,16,5,7955,7393,11.9998,11.1459,23.1457,5652.042317354,4
246,247,0.0675011,6.99068,7.05818,33,24,8012,7436,9.6214,8.00129,17.6227,5676.723197354,4
247,248,0.0695929,8.62039,8.68998,17,11,8040,7456,11.1217,11.6024,22.7241,5708.137277354,4
248,249,0.0681968,3.18232,3.25051,35,7,8082,7485,10.1279,8.07833,18.2062,5729.593987354,4
249,250,0.0689661,3.34883,3.4178,18,6,8106,7503,11.242,10.6699,21.9119,5754.923687354,4
250,251,0.0667979,6.58808,6.65488,34,22,8162,7546,9.64397,7.4822,17.1262,5778.704767354,4
251,252,0.0705574,9.65713,9.72769,14,16,8192,7570,11.6374,10.818,22.4554,5810.8878573540005,4
252,253,0.0683672,2.86904,2.93741,43,8,8243,7609,10.075,7.83982,17.9148,5831.7400673540005,4
253,254,0.0701287,8.11926,8.18939,15,14,8272,7628,12.2652,10.5848,22.85,5862.779457354,4
254,255,0.0707859,5.05156,5.12234,32,19,8323,7667,8.82988,7.9613,16.7912,5884.692997354,4
