,iteration, 2MiB get time, recover pysical , sum getting time, former flip, later flip, sum flip, flip in page, form time, later time, searching time, entire time,dump
47,48,0.0316582,5.9368,5.96846,30,24,1443,1558,9.25899,8.34608,17.6051,963.2687500000002,0
48,49,0.0294639,7.86643,7.8959,18,4,1461,1580,10.0321,10.4087,10.0321,981.1967500000002,0
49,50,0.0321134,4.62558,4.65769,35,17,1513,1629,8.47913,7.42626,15.9054,1001.7598400000002,0
50,51,0.0281575,3.59227,3.62043,23,3,1539,1653,12.0546,9.87775,21.9324,1027.3126700000003,0
51,52,0.0318793,8.08878,8.12066,43,23,1605,1715,8.59828,7.04944,15.6477,1051.0810300000003,0
52,53,0.0315807,4.69086,4.72244,15,5,1620,1735,12.537,9.57221,12.536990000000001,1068.3404600000003,0
53,54,0.0292412,5.47667,5.50591,29,12,1661,1774,9.61327,8.05453,17.6678,1091.5141700000004,0
54,55,0.0320737,7.72048,7.75255,13,10,1674,1796,12.3689,9.92471,12.368990000000002,1111.6357100000005,0
55,56,0.0315037,5.64894,5.68044,30,21,1725,1845,9.58459,7.37539,16.96,1134.2761500000004,0
56,57,0.0303891,7.38236,7.41275,14,8,1739,1867,10.7302,10.7865,10.7302,1152.4191000000003,0
57,58,0.0323529,8.71949,8.75184,34,18,1791,1917,9.38552,6.60889,15.9944,1177.1653400000002,0
58,59,0.0327809,8.18254,8.21532,14,11,1805,1938,11.3808,10.5744,11.3808,1196.7614600000002,0
59,60,0.0319274,2.15911,2.19103,35,8,1848,1978,10.0642,7.01375,17.0779,1216.0303900000001,0
60,61,0.0324126,3.74833,3.78074,11,2,1859,1991,12.2186,11.1015,12.2186,1232.0297300000002,0
61,62,0.0319764,6.2819,6.31387,27,25,1911,2041,8.59981,8.35186,16.9517,1255.2953000000002,0
62,63,0.034248,3.99843,4.03268,11,2,1922,2051,12.446,10.7295,12.446,1271.7739800000002,0
63,64,0.0337506,6.50623,6.53998,21,17,1943,2085,10.7924,7.48109,10.792409999999999,1289.1063700000002,0
64,65,0.032287,8.75667,8.78896,11,7,1954,2101,11.5627,11.1269,11.5627,1309.4580300000002,0
65,66,0.032877,4.64229,4.67516,30,15,1999,2145,9.84817,7.62919,17.4774,1331.6105900000002,0
66,67,0.0324254,6.25661,6.28903,12,4,2011,2160,12.0907,10.351,12.0908,1349.9904200000003,0
67,68,0.0339793,8.47469,8.50867,16,14,2027,2189,10.0505,10.7346,10.0505,1368.5495900000003,0
68,69,0.0347012,5.34261,5.37731,13,2,2040,2202,12.0527,11.1534,12.0528,1385.9797000000003,0
69,70,0.035752,3.87452,3.91027,26,8,2074,2233,9.65394,8.05987,17.7138,1407.6037700000004,0
70,71,0.0343153,5.44218,5.47649,13,4,2087,2249,12.2564,10.016,12.256400000000001,1425.3366600000004,0
71,72,0.0345719,2.47192,2.50649,31,7,2125,2284,9.74624,7.99253,17.7388,1445.5819500000005,0
72,73,0.0359384,8.65828,8.69422,18,14,2143,2312,11.3678,10.2969,11.3677,1465.6438700000006,0
73,74,0.033526,4.78255,4.81607,32,12,2187,2353,9.59562,7.10227,16.6979,1487.1578400000005,0
74,75,0.0329108,5.01721,5.05012,13,4,2200,2368,12.063,10.8949,12.063099999999999,1504.2710600000005,0
75,76,0.0354605,3.99465,4.03011,41,9,2250,2416,8.30123,7.46044,15.7617,1524.0628700000004,0
76,77,0.0356094,7.94164,7.97725,9,10,2259,2434,11.9094,11.4266,11.909399999999998,1543.9495200000003,0
77,78,0.0370924,7.86511,7.9022,33,35,2327,2495,8.41361,6.17311,14.5867,1566.4384200000004,0
78,79,0.0361493,5.88584,5.92199,12,10,2339,2515,12.3867,10.8154,12.386700000000001,1584.7471100000005,0
79,80,0.0360288,7.08858,7.12461,34,23,2396,2569,8.39067,7.01895,15.4096,1607.2813200000005,0
80,81,0.0363815,8.9111,8.94748,13,7,2409,2589,11.5192,10.9469,11.519300000000001,1627.7481000000005,0
81,82,0.0356082,4.22617,4.26178,38,11,2458,2632,9.77833,6.61266,16.391,1648.4008800000004,0
82,83,0.0382644,4.86501,4.90328,15,6,2473,2652,11.5369,10.7008,11.536900000000001,1664.8410600000004,0
83,84,0.0366139,8.74304,8.77965,33,22,2528,2704,8.55247,6.84506,15.3976,1689.0183100000004,0
84,85,0.0384783,7.86596,7.90444,12,10,2540,2725,11.7316,10.4247,11.731700000000002,1708.6544500000005,0
85,86,0.0382754,6.51916,6.55744,35,22,2597,2780,8.58581,7.34553,15.9314,1731.1432900000004,0
86,87,0.0360964,6.90454,6.94064,10,14,2607,2800,12.2455,10.4472,12.245499999999998,1750.3294300000005,0
87,88,0.0386808,2.25184,2.29052,28,6,2641,2830,11.017,7.65597,18.673,1771.2929500000005,0
88,89,0.040106,6.99906,7.03916,9,7,2650,2846,12.3882,9.80746,12.388139999999998,1790.7202500000005,0
89,90,0.0373205,6.9179,6.95523,36,17,2703,2897,8.41711,8.03714,16.4543,1814.1297800000004,0
90,91,0.039275,6.2754,6.31467,14,4,2717,2914,12.0417,10.0171,12.041800000000002,1832.4862500000004,0
91,92,0.0378791,5.55636,5.59423,34,12,2763,2955,9.12013,7.57096,16.6911,1854.7715800000003,0
92,93,0.0373543,5.81953,5.85688,16,9,2779,2976,11.8548,10.3485,11.8548,1872.4832600000004,0
93,94,0.0391493,5.88776,5.92691,30,19,2828,3021,9.11981,7.23921,16.359,1894.7691700000005,0
94,95,0.0396951,6.61972,6.65942,15,7,2843,3041,12.6389,10.1317,12.638900000000001,1914.0674900000006,0
95,96,0.0383612,2.97743,3.01579,25,4,2872,3066,9.54511,9.31755,18.8627,1935.9459800000006,0
96,97,0.0396808,4.39232,4.432,10,5,2882,3079,11.9484,11.177,11.9484,1952.3263800000007,0
97,98,0.042317,5.37731,5.41963,25,18,2925,3116,10.2998,8.19429,18.4941,1976.2401100000006,0
98,99,0.0410098,6.7772,6.81821,11,4,2936,3130,11.9791,10.6974,11.9792,1995.0375200000005,0
99,100,0.042042,8.27371,8.31575,13,12,2949,3153,11.8035,10.3126,11.8036,2015.1568700000005,0
100,101,0.0414064,9.02789,9.0693,9,8,2958,3169,11.9784,12.0334,11.9783,2036.2044700000006,0
101,102,0.0406642,5.78285,5.82351,27,12,2997,3205,9.28218,8.52058,17.8028,2059.8307800000007,0
102,103,0.0413081,8.88927,8.93058,10,14,3007,3223,12.2869,11.7178,12.2869,2081.0482600000005,0
103,104,0.0417376,5.09537,5.13711,23,9,3039,3252,11.125,8.86953,19.9946,2106.1799700000006,0
104,105,0.0419163,7.097,7.13892,10,8,3049,3269,12.1045,10.5191,12.1045,2125.4233900000004,0
105,106,0.042356,8.68096,8.72332,21,20,3070,3308,11.271,6.96852,11.27108,2145.4177900000004,0
106,107,0.0430589,7.24395,7.28701,10,15,3080,3331,11.4451,10.5851,11.4451,2164.1499000000003,0
107,108,0.0415227,8.77397,8.8155,42,33,3155,3400,7.56659,7.68333,15.2499,2188.2153000000003,0
108,109,0.0442218,4.64806,4.69228,14,9,3169,3421,11.1336,10.2644,11.1336,2204.04118,0
109,110,0.0414557,6.60021,6.64167,32,24,3225,3471,9.11314,7.84483,16.958,2227.6408500000002,0
110,111,0.0419593,7.54484,7.5868,13,10,3238,3489,11.6869,10.5021,11.6869,2246.9145500000004,0
111,112,0.0424907,8.80289,8.84538,30,28,3296,3544,9.37964,7.03223,16.4119,2272.17183,0
112,113,0.0426006,7.00804,7.05064,13,16,3309,3567,11.8777,11.0233,11.877699999999999,2291.10017,0
113,114,0.0432773,5.66432,5.70759,33,24,3366,3614,9.83918,7.34445,17.1837,2313.99146,0
114,115,0.0419915,7.63174,7.67374,17,4,3383,3634,11.462,10.0029,11.4619,2333.1271,0
115,116,0.0436001,9.1861,9.2297,31,27,3441,3684,10.2338,6.7758,17.0096,2359.3664000000003,0
116,117,0.0449727,5.51932,5.56429,21,7,3462,3708,10.8272,10.4478,10.827199999999998,2375.7578900000003,0
117,118,0.0447627,6.89563,6.9404,35,22,3519,3756,9.26531,7.85007,17.1154,2399.8136900000004,0
118,119,0.0432892,5.2157,5.25899,16,4,3535,3773,10.9928,10.9212,10.9928,2416.06548,0
119,120,0.0445968,9.58243,9.62703,33,27,3595,3827,8.08577,7.48987,15.5757,2441.26821,0
120,121,0.0459097,5.94264,5.98855,13,7,3608,3846,11.9221,10.1432,11.9221,2459.17886,0
121,122,0.0434839,7.62348,7.66696,35,16,3659,3888,9.58222,8.01855,17.6008,2484.44662,0
122,123,0.0425257,8.94019,8.98272,18,13,3677,3912,10.917,11.3974,10.9171,2504.3464400000003,0
123,124,0.0431846,5.51471,5.55789,34,28,3739,3965,9.9822,6.72558,16.7078,2526.6121300000004,0
124,125,0.0447015,6.33415,6.37885,11,11,3750,3983,12.2336,11.6716,12.2337,2545.2246800000003,0
125,126,0.0455291,7.46315,7.50868,35,18,3803,4020,10.5255,7.87801,18.4035,2571.13686,0
126,127,0.043593,5.75382,5.79741,13,7,3816,4039,12.3802,10.3923,12.3802,2589.3144700000003,0
127,128,0.0458325,9.59552,9.64135,28,22,3866,4079,10.6762,7.25019,17.9264,2616.8822200000004,0
128,129,0.0457677,1.43642,1.48219,11,0,3877,4089,11.8574,11.5331,11.8574,2630.2218100000005,0
129,130,0.0484633,4.49819,4.54665,31,15,3923,4129,9.11259,7.533,16.6456,2651.4140600000005,0
130,131,0.0477201,3.35445,3.40217,12,4,3935,4143,11.9814,11.0861,11.981399999999999,2666.7976300000005,0
131,132,0.0462209,5.22045,5.26667,10,11,3945,4164,11.8807,9.67926,11.88074,2683.9450400000005,0
132,133,0.0458476,5.88634,5.93219,8,8,3953,4178,12.5353,10.4653,12.5354,2702.4126300000007,0
133,134,0.0452532,2.48734,2.53259,28,4,3985,4202,10.5521,9.62394,20.1761,2725.1213200000007,0
134,135,0.0472447,5.88687,5.93411,14,3,3999,4215,12.3654,10.0608,12.365400000000001,2743.4208300000005,0
135,136,0.0472981,6.45168,6.49898,35,21,4055,4262,8.57551,6.85087,15.4264,2765.3462100000006,0
136,137,0.047038,7.38643,7.43347,14,12,4069,4284,11.874,10.437,11.874,2784.653680000001,0
137,138,0.049028,5.5565,5.60553,31,9,4109,4318,9.92367,7.91762,17.8413,2808.1005100000007,0
138,139,0.0501466,8.49769,8.54783,14,8,4123,4336,11.6982,10.7613,11.698199999999998,2828.3465400000005,0
139,140,0.0478563,3.79268,3.84053,38,19,4180,4389,7.91573,7.10484,15.0206,2847.2076700000002,0
140,141,0.0495234,4.73317,4.78269,12,9,4192,4404,11.3903,11.2173,11.390300000000002,2863.3806600000003,0
141,142,0.0511034,5.2728,5.3239,39,15,4246,4451,8.92517,6.55996,15.4851,2884.1896600000005,0
142,143,0.0483731,5.88849,5.93686,13,16,4259,4475,11.402,10.3973,11.402,2901.5285200000003,0
143,144,0.0488805,5.17721,5.22609,33,21,4313,4520,10.2391,6.86936,17.1085,2923.8631100000002,0
144,145,0.0497566,4.86833,4.91809,18,6,4331,4539,12.7355,9.88657,12.735529999999999,2941.5167300000003,0
145,146,0.0411644,9.37298,9.41415,40,36,4407,4601,8.881,6.26896,15.15,2966.0808800000004,0
146,147,0.049709,4.41593,4.46564,14,7,4421,4618,11.7309,10.8947,11.730899999999998,2982.2774200000003,0
147,148,0.0493482,8.09002,8.13937,29,21,4471,4664,9.10658,9.36838,18.475,3008.89179,0
148,149,0.0510171,5.19429,5.24531,12,10,4483,4681,12.2541,10.228,12.2541,3026.3912,0
149,150,0.0511626,7.50261,7.55377,43,26,4552,4733,10.5634,7.41469,17.9781,3051.92307,0
150,151,0.0507692,4.9701,5.02087,15,10,4567,4754,11.9294,10.292,11.929499999999999,3068.87344,0
151,152,0.0517664,5.04322,5.09499,35,25,4627,4802,10.0044,6.89309,16.8975,3090.86593,0
152,153,0.052087,3.18131,3.2334,10,13,4637,4822,11.9394,10.7241,11.9394,3106.0387299999998,0
153,154,0.0506499,6.50346,6.55411,30,25,4692,4869,9.84147,7.34695,17.1884,3129.78124,0
154,155,0.0523505,8.2715,8.32385,13,13,4705,4892,11.8037,10.4416,11.803700000000001,3149.90879,0
155,156,0.0512678,5.20919,5.26046,27,20,4752,4938,9.64195,7.25715,16.8991,3172.06835,0
156,157,0.0510544,6.50323,6.55428,10,11,4762,4958,12.1909,10.0027,12.190999999999999,3190.81363,0
157,158,0.0538374,5.12624,5.18008,38,7,4807,4994,10.4028,7.61083,18.0136,3214.00731,0
158,159,0.0523415,6.51812,6.57046,6,9,4813,5007,12.3837,11.1064,12.383700000000001,3232.96147,0
159,160,0.0494944,7.1565,7.20599,32,20,4865,5054,8.71644,7.38844,16.1049,3256.2723600000004,0
160,161,0.0515005,7.38546,7.43696,12,6,4877,5067,12.2073,10.9689,12.207300000000002,3275.9166200000004,0
161,162,0.0543636,4.78253,4.8369,32,12,4921,5100,11.0718,7.4497,18.5215,3299.2750200000005,0
162,163,0.0514001,6.60203,6.65343,12,4,4933,5115,12.8975,10.8141,12.8975,3318.8259500000004,0
163,164,0.0547277,8.26377,8.31849,15,16,4948,5142,11.5295,8.47292,11.529480000000001,3338.67392,0
164,165,0.0534548,9.37436,9.42782,4,10,4952,5154,12.6554,11.9376,12.6554,3360.75714,0
165,166,0.0528366,5.321,5.37384,29,13,4994,5189,9.73287,7.75157,17.4845,3383.6154800000004,0
166,167,0.0530973,6.90478,6.95788,12,7,5006,5206,12.0647,10.6605,12.0647,3402.63806,0
167,168,0.0543876,4.86865,4.92303,34,15,5055,5247,10.4097,7.8653,18.2751,3425.8361900000004,0
168,169,0.0553042,6.28643,6.34174,15,8,5070,5264,11.8968,11.0084,11.8969,3444.0748300000005,0
169,170,0.0529893,6.11735,6.17034,34,17,5121,5309,9.6026,7.04543,16.6481,3466.8932700000005,0
170,171,0.0544532,7.7927,7.84715,16,8,5137,5327,10.6371,10.9344,10.6371,3485.3775200000005,0
171,172,0.0559285,5.17771,5.23364,34,21,5192,5375,9.63303,6.61396,16.247,3506.8581600000007,0
172,173,0.054578,5.73006,5.78464,12,13,5204,5398,11.3893,10.5199,11.389299999999999,3524.032100000001,0
173,174,0.0561107,6.74439,6.8005,35,20,5259,5440,10.2295,7.02232,17.2519,3548.084500000001,0
174,175,0.0556613,8.49776,8.55342,15,9,5274,5460,11.5377,9.79768,11.53772,3568.175640000001,0
175,176,0.0550645,5.10129,5.15636,30,24,5328,5507,9.75661,7.33242,17.089,3590.4210000000007,0
176,177,0.0559472,6.11224,6.16818,11,16,5339,5526,12.7079,9.97819,12.70801,3609.2971900000007,0
177,178,0.0577292,7.79267,7.8504,34,19,5392,5571,9.37833,7.03156,16.4099,3633.5574900000006,0
178,179,0.0576323,9.54235,9.59998,17,15,5409,5597,9.8188,11.372,9.8188,3652.9762700000006,0
179,180,0.0576996,5.72985,5.78755,34,23,5466,5644,9.79514,6.38993,16.1851,3674.9489200000007,0
180,181,0.0569682,6.91048,6.96744,18,11,5484,5664,12.2325,10.4712,12.232600000000001,3694.148960000001,0
181,182,0.0571872,8.65796,8.71515,38,15,5537,5710,9.41109,7.53932,16.9504,3719.814510000001,0
182,183,0.0570341,4.70056,4.75759,16,4,5553,5729,10.9249,10.2092,10.925,3735.497100000001,0
183,184,0.0565738,5.96126,6.01783,41,14,5608,5774,9.42252,7.04943,16.472,3757.986930000001,0
184,185,0.0580157,8.03731,8.09532,15,9,5623,5790,12.6974,10.2342,12.6974,3778.779650000001,0
185,186,0.0579221,6.44742,6.50535,14,5,5637,5806,12.034,10.8253,12.0341,3797.319100000001,0
186,187,0.0344599,1.05365,1.08811,0,0,5637,5806,11.4922,1.43e-07,11.492199857000001,3809.899409857001,1
187,188,0.0334152,1.05353,1.08695,0,0,5637,5806,11.6689,1.9e-07,11.668899810000001,3822.6552596670012,2
188,189,0.058417,4.73246,4.79088,36,12,5685,5845,8.60355,7.98928,16.5928,3844.038939667001,2
189,190,0.0562584,4.72896,4.78521,17,8,5702,5862,11.8287,10.7023,11.8287,3860.652849667001,2
190,191,0.0596926,6.25302,6.31271,41,19,5762,5913,8.28717,6.72939,15.0166,3881.9821596670013,2
191,192,0.0583797,7.95599,8.01437,15,10,5777,5931,10.7051,11.6952,10.705100000000002,3900.7016296670013,2
192,193,0.0604071,5.84483,5.90524,35,14,5826,5970,10.3388,6.94069,17.2795,3923.8863696670014,2
193,194,0.0599338,6.90368,6.96362,9,9,5835,5983,12.5424,10.9701,12.542499999999999,3943.3924896670014,2
194,195,0.0340801,0.848806,0.882886,0,0,5835,5983,10.3502,1.8e-07,10.35029982,3954.6256754870014,3
195,196,0.034014,0.850658,0.884672,0,0,5835,5983,10.6666,1.33e-07,10.666599867,3966.1769473540016,4
196,197,0.0587481,5.44221,5.50095,27,11,5873,6013,10.7683,7.98926,18.7576,3990.4354973540017,4
197,198,0.0584076,8.03874,8.09715,11,7,5884,6027,12.2627,11.4005,12.2627,4010.7953473540015,4
198,199,0.0590428,5.04605,5.10509,13,7,5897,6042,11.657,10.3996,11.657,4027.5574373540016,4
199,200,0.0592516,7.85376,7.91301,12,8,5909,6056,11.8874,11.0473,11.8875,4047.3579473540017,4
200,201,0.0593383,9.03189,9.09123,27,17,5953,6094,9.60256,8.8947,18.4973,4074.9464773540017,4
201,202,0.0588639,9.18605,9.24491,16,7,5969,6113,12.0285,10.0844,12.0285,4096.219887354002,4
202,203,0.0601274,9.37622,9.43635,35,24,6028,6159,9.59966,7.54833,17.148,4122.804237354002,4
203,204,0.0596518,4.41526,4.47491,12,5,6040,6174,11.76,10.8967,11.760000000000002,4139.039147354002,4
204,205,0.0576097,4.96161,5.01922,33,19,6092,6216,10.4418,7.28068,17.7225,4161.780867354002,4
205,206,0.0574449,5.82464,5.88208,7,8,6099,6226,12.6161,11.3499,12.616100000000001,4180.279047354002,4
206,207,0.0609874,6.0944,6.15539,44,25,6168,6277,9.28482,6.25477,15.5396,4201.974037354002,4
207,208,0.0590793,2.4574,2.51648,16,1,6184,6293,11.1021,11.0209,11.102100000000002,4215.592617354002,4
208,209,0.0598186,7.0568,7.11662,37,21,6242,6342,10.4509,6.67589,17.1268,4239.836037354002,4
209,210,0.0583907,5.36613,5.42452,19,5,6261,6361,11.4538,9.98052,11.45388,4256.714437354001,4
210,211,0.0589004,4.00591,4.06481,33,19,6313,6399,9.79277,8.45634,18.2491,4279.028347354001,4
211,212,0.0607389,6.24522,6.30596,17,8,6330,6419,12.1211,9.69745,12.12115,4297.455457354001,4
212,213,0.0613143,4.26587,4.32718,40,8,6378,6458,10.6216,7.70128,18.3229,4320.105537354001,4
213,214,0.0622317,7.70352,7.76576,19,9,6397,6483,11.611,9.57167,11.611030000000001,4339.482327354001,4
214,215,0.0612683,8.40062,8.46189,39,28,6464,6536,9.7284,9.05623,18.7846,4366.728817354002,4
215,216,0.0623009,6.75008,6.81238,17,11,6481,6559,12.0405,11.0657,12.040500000000002,4385.581697354002,4
216,217,0.0636998,6.67387,6.73757,38,17,6536,6600,10.473,7.49724,17.9703,4410.289567354002,4
217,218,0.0622662,8.92185,8.98412,18,4,6554,6618,11.1932,11.1724,11.193100000000001,4430.466787354002,4
218,219,0.0615534,8.19344,8.25499,34,17,6605,6659,10.2851,7.06969,17.3549,4456.076677354002,4
219,220,0.0633492,3.76054,3.82389,14,3,6619,6672,11.6399,10.9592,11.6399,4471.5404673540015,4
220,221,0.0638491,5.04786,5.11171,29,17,6665,6709,10.003,7.50582,17.5088,4494.160977354001,4
221,222,0.0617076,5.84722,5.90893,19,12,6684,6732,11.275,10.3428,11.274999999999999,4511.344907354001,4
222,223,0.0645336,7.88339,7.94792,37,29,6750,6781,9.57646,6.22306,15.7995,4535.092327354001,4
223,224,0.064731,6.32774,6.39247,18,6,6768,6801,12.1388,9.59079,12.138810000000001,4553.623607354001,4
224,225,0.0628196,4.31784,4.38066,33,16,6817,6837,9.82255,8.51581,18.3384,4576.342667354002,4
225,226,0.0620228,7.12623,7.18825,15,7,6832,6857,12.0821,10.0413,12.0821,4595.613017354001,4
226,227,0.0631794,3.94463,4.00781,30,12,6874,6894,9.93954,9.03431,18.9739,4618.594727354001,4
227,228,0.0638811,8.64376,8.70765,14,17,6888,6916,11.0805,11.693,11.080599999999999,4638.382977354001,4
228,229,0.0626377,6.67683,6.73947,30,16,6934,6952,9.43913,8.05658,17.4957,4662.618147354001,4
229,230,0.0624249,8.26108,8.32351,9,4,6943,6962,12.3995,11.7702,12.399499999999998,4683.341157354001,4
230,231,0.065025,4.49809,4.56312,23,9,6975,6989,11.1074,8.78343,19.8909,4707.795177354001,4
231,232,0.0643496,3.24093,3.30528,14,2,6989,7003,11.9285,11.0781,11.9285,4723.028957354,4
232,233,0.0644465,6.67346,6.7379,27,10,7026,7034,10.2834,8.34719,18.6306,4748.397457354,4
233,234,0.0672098,5.58696,5.65417,10,11,7036,7051,12.1041,11.045,12.1041,4766.155727354,4
234,235,0.0646221,6.13077,6.1954,30,17,7083,7090,9.4112,7.87441,17.2856,4789.636727354,4
235,236,0.0666094,6.45163,6.51824,11,4,7094,7102,12.27,11.3712,12.270000000000001,4808.424967354,4
236,237,0.0659646,4.96308,5.02904,26,14,7134,7136,10.7488,8.0489,18.7977,4832.251707354,4
237,238,0.0671897,8.48441,8.5516,20,4,7154,7155,11.4046,10.3976,11.404699999999998,4852.208007354,4
238,239,0.0656899,7.08317,7.14886,29,22,7205,7196,10.1065,8.44115,18.5477,4877.904567354,4
239,240,0.0682915,8.01145,8.07974,18,9,7223,7212,11.5439,10.8969,11.543899999999999,4897.528207354,4
240,241,0.0670307,8.09688,8.16391,44,33,7300,7269,9.8951,6.91431,16.8094,4922.5015173540005,4
241,242,0.0666101,8.17351,8.24012,18,11,7318,7291,10.797,10.939,10.7971,4941.538737354001,4
242,243,0.0665332,1.67198,1.73851,44,4,7366,7328,10.1073,8.90806,19.0154,4962.292647354001,4
243,244,0.0677405,3.71233,3.78007,17,10,7383,7345,11.7598,10.3159,11.759900000000002,4977.832617354001,4
244,245,0.067378,2.85598,2.92336,33,11,7427,7380,8.80665,8.62064,17.4273,4998.183277354001,4
245,246,0.0685446,5.13057,5.19912,16,5,7443,7393,11.9998,11.1459,11.999800000000002,5015.382197354001,4
246,247,0.0675011,6.99068,7.05818,33,24,7500,7436,9.6214,8.00129,17.6227,5040.063077354001,4
247,248,0.0695929,8.62039,8.68998,17,11,7517,7456,11.1217,11.6024,11.1217,5059.874757354,4
248,249,0.0681968,3.18232,3.25051,35,7,7559,7485,10.1279,8.07833,18.2062,5081.331467354001,4
249,250,0.0689661,3.34883,3.4178,18,6,7577,7503,11.242,10.6699,11.241999999999999,5095.991267354001,4
250,251,0.0667979,6.58808,6.65488,34,22,7633,7546,9.64397,7.4822,17.1262,5119.772347354001,4
